


110109141622	27,619048
110109141722	21,904762
110109141822	23,809524
110109141922	28,571429
110109142022	31,428571
110109142122	25,714286
110109142222	20,952381
110109142322	26,666667
110109142422	22,857143
110109142522	19,047619
110109142622	28,571429
110109142722	26,666667
110109142822	31,428571
110109142922	21,904762
110109143022	31,428571
110109143122	20,00
110109143222	26,666667
110109143322	20,952381
110109143422	29,52381
110109143522	24,761905
110109143622	26,666667
110109143722	24,761905
110109143822	36,190476
110109143922	21,904762
110109144022	18,095238
110109144122	20,952381
110109144222	36,190476
110109144322	21,904762
110109144422	17,142857
110109144522	22,857143
110109144622	32,380952
110109144722	25,714286
110109144822	21,904762
110109144922	14,285714
110109145022	26,666667
110109145122	28,571429
110109145222	22,857143
110109145322	26,666667
110109145422	23,809524
110109145522	20,952381
110109145622	26,666667
110109145722	25,714286
110109145822	19,047619
110109145922	23,809524
110109150022	24,761905
110109150122	30,47619
110109150222	20,952381
110109150322	36,190476
110109150422	19,047619
110109150522	20,952381
110109150622	15,238095
110109150722	18,095238
110109150822	18,095238
110109150922	23,809524
110109151022	24,761905
110109151122	25,714286
110109151222	14,285714
110109151322	26,666667
110109151422	23,809524
110109151522	28,571429
110109151622	32,380952
110109151722	30,47619
110109151822	20,00
110109151922	14,285714
110109152022	27,619048
110109152122	25,714286
110109152222	22,857143
110109152322	15,238095
110109152422	34,285714
110109152522	16,190476
110109152622	28,571429
110109152722	23,809524
110109152822	30,47619
110109152922	36,190476
110109153022	19,047619
110109153122	33,333333
110109153222	22,857143
110109153322	27,619048
110109153422	32,380952
110109153522	23,809524
110109153622	21,904762
110109153722	25,714286
110109153822	19,047619
110109153922	29,52381
110109154022	26,666667
110109154122	26,666667
110109154222	31,428571
110109154322	25,714286
110109154422	31,428571
110109154522	25,714286
110109154622	29,52381
110109154722	30,47619
110109154822	26,666667
110109154922	26,666667
110109155022	33,333333
110109155122	29,52381
110109155222	33,333333
110109155322	34,285714
110109155422	27,619048
110109155522	20,00
110109155622	20,952381
110109155722	21,904762
110109155822	33,333333
110109155922	31,428571
110109160022	34,285714
110109160122	21,904762
110109160222	24,761905
110109160322	30,47619
110109160422	20,952381
110109160522	29,52381
110109160622	23,809524
110109160722	25,714286
110109160822	31,428571
110109160922	23,809524
110109161022	22,857143
110109161122	28,571429
110109161222	25,714286
110109161322	22,857143
110109161422	21,904762
110109161522	29,52381
110109161622	24,761905
110109161722	21,904762
