 -83.00 -37.00  20.45
 -83.00 -36.00  20.48
 -83.00 -35.00  20.71
 -83.00 -34.00  21.10
 -83.00 -33.00  21.68
 -83.00 -32.00  22.45
 -83.00 -31.00  23.47
 -83.00 -30.00  24.82
 -83.00 -29.00  26.58
 -83.00 -28.00  28.79
 -83.00 -27.00  31.46
 -83.00 -26.00  34.50
 -83.00 -25.00  37.75
 -83.00 -24.00  41.00
 -83.00 -23.00  43.97
 -83.00 -22.00  46.40
 -83.00 -21.00  48.06
 -83.00 -20.00  48.80
 -83.00 -19.00  48.58
 -83.00 -18.00  47.47
 -83.00 -17.00  45.65
 -83.00 -16.00  43.35
 -83.00 -15.00  40.84
 -83.00 -14.00  38.36
 -83.00 -13.00  36.11
 -83.00 -12.00  34.21
 -83.00 -11.00  32.69
 -83.00 -10.00  31.53
 -83.00  -9.00  30.65
 -83.00  -8.00  29.95
 -83.00  -7.00  29.35
 -83.00  -6.00  28.78
 -83.00  -5.00  28.22
 -83.00  -4.00  27.66
 -83.00  -3.00  27.12
 -83.00  -2.00  26.62
 -83.00  -1.00  26.17
 -83.00   0.00  25.76
 -83.00   1.00  25.37
 -83.00   2.00  24.98
 -83.00   3.00  24.55
 -83.00   4.00  24.07
 -83.00   5.00  23.55
 -83.00   6.00  23.03
 -83.00   7.00  22.57
 -83.00   8.00  22.22
 -83.00   9.00  22.03
 -83.00  10.00  22.04
 -83.00  11.00  22.24
 -83.00  12.00  22.60
 -83.00  13.00  23.08
 -83.00  14.00  23.62
 -83.00  15.00  24.14
 -83.00  16.00  24.61
 -83.00  17.00  24.98
 -83.00  18.00  25.26
 -83.00  19.00  25.44
 -83.00  20.00  25.53
 -83.00  21.00  25.55
 -83.00  22.00  25.49
 -83.00  23.00  25.36
 -83.00  24.00  25.13
 -83.00  25.00  24.80
 -83.00  26.00  24.39
 -83.00  27.00  23.90
 -82.00 -37.00  20.23
 -82.00 -36.00  20.28
 -82.00 -35.00  20.52
 -82.00 -34.00  20.93
 -82.00 -33.00  21.50
 -82.00 -32.00  22.25
 -82.00 -31.00  23.24
 -82.00 -30.00  24.54
 -82.00 -29.00  26.23
 -82.00 -28.00  28.36
 -82.00 -27.00  30.94
 -82.00 -26.00  33.88
 -82.00 -25.00  37.05
 -82.00 -24.00  40.21
 -82.00 -23.00  43.10
 -82.00 -22.00  45.46
 -82.00 -21.00  47.06
 -82.00 -20.00  47.77
 -82.00 -19.00  47.53
 -82.00 -18.00  46.43
 -82.00 -17.00  44.64
 -82.00 -16.00  42.38
 -82.00 -15.00  39.91
 -82.00 -14.00  37.49
 -82.00 -13.00  35.30
 -82.00 -12.00  33.44
 -82.00 -11.00  31.97
 -82.00 -10.00  30.84
 -82.00  -9.00  29.98
 -82.00  -8.00  29.29
 -82.00  -7.00  28.68
 -82.00  -6.00  28.09
 -82.00  -5.00  27.48
 -82.00  -4.00  26.86
 -82.00  -3.00  26.26
 -82.00  -2.00  25.69
 -82.00  -1.00  25.18
 -82.00   0.00  24.72
 -82.00   1.00  24.31
 -82.00   2.00  23.92
 -82.00   3.00  23.53
 -82.00   4.00  23.11
 -82.00   5.00  22.69
 -82.00   6.00  22.28
 -82.00   7.00  21.92
 -82.00   8.00  21.66
 -82.00   9.00  21.55
 -82.00  10.00  21.61
 -82.00  11.00  21.83
 -82.00  12.00  22.21
 -82.00  13.00  22.68
 -82.00  14.00  23.21
 -82.00  15.00  23.73
 -82.00  16.00  24.19
 -82.00  17.00  24.58
 -82.00  18.00  24.86
 -82.00  19.00  25.05
 -82.00  20.00  25.14
 -82.00  21.00  25.15
 -82.00  22.00  25.06
 -82.00  23.00  24.89
 -82.00  24.00  24.62
 -82.00  25.00  24.26
 -82.00  26.00  23.81
 -82.00  27.00  23.32
 -81.00 -37.00  20.02
 -81.00 -36.00  20.09
 -81.00 -35.00  20.34
 -81.00 -34.00  20.75
 -81.00 -33.00  21.30
 -81.00 -32.00  22.03
 -81.00 -31.00  22.97
 -81.00 -30.00  24.20
 -81.00 -29.00  25.82
 -81.00 -28.00  27.86
 -81.00 -27.00  30.34
 -81.00 -26.00  33.20
 -81.00 -25.00  36.27
 -81.00 -24.00  39.35
 -81.00 -23.00  42.17
 -81.00 -22.00  44.49
 -81.00 -21.00  46.06
 -81.00 -20.00  46.76
 -81.00 -19.00  46.54
 -81.00 -18.00  45.47
 -81.00 -17.00  43.71
 -81.00 -16.00  41.50
 -81.00 -15.00  39.08
 -81.00 -14.00  36.71
 -81.00 -13.00  34.56
 -81.00 -12.00  32.75
 -81.00 -11.00  31.31
 -81.00 -10.00  30.21
 -81.00  -9.00  29.36
 -81.00  -8.00  28.67
 -81.00  -7.00  28.05
 -81.00  -6.00  27.43
 -81.00  -5.00  26.78
 -81.00  -4.00  26.11
 -81.00  -3.00  25.44
 -81.00  -2.00  24.81
 -81.00  -1.00  24.24
 -81.00   0.00  23.74
 -81.00   1.00  23.31
 -81.00   2.00  22.93
 -81.00   3.00  22.58
 -81.00   4.00  22.23
 -81.00   5.00  21.89
 -81.00   6.00  21.58
 -81.00   7.00  21.32
 -81.00   8.00  21.15
 -81.00   9.00  21.10
 -81.00  10.00  21.19
 -81.00  11.00  21.44
 -81.00  12.00  21.81
 -81.00  13.00  22.28
 -81.00  14.00  22.80
 -81.00  15.00  23.31
 -81.00  16.00  23.78
 -81.00  17.00  24.17
 -81.00  18.00  24.47
 -81.00  19.00  24.67
 -81.00  20.00  24.76
 -81.00  21.00  24.76
 -81.00  22.00  24.65
 -81.00  23.00  24.44
 -81.00  24.00  24.13
 -81.00  25.00  23.73
 -81.00  26.00  23.27
 -81.00  27.00  22.77
 -80.00 -37.00  19.83
 -80.00 -36.00  19.90
 -80.00 -35.00  20.15
 -80.00 -34.00  20.56
 -80.00 -33.00  21.10
 -80.00 -32.00  21.79
 -80.00 -31.00  22.68
 -80.00 -30.00  23.85
 -80.00 -29.00  25.37
 -80.00 -28.00  27.32
 -80.00 -27.00  29.70
 -80.00 -26.00  32.45
 -80.00 -25.00  35.43
 -80.00 -24.00  38.44
 -80.00 -23.00  41.21
 -80.00 -22.00  43.50
 -80.00 -21.00  45.07
