 -83.00 -37.00  17.87
 -83.00 -36.00  17.80
 -83.00 -35.00  17.92
 -83.00 -34.00  18.14
 -83.00 -33.00  18.43
 -83.00 -32.00  18.74
 -83.00 -31.00  19.07
 -83.00 -30.00  19.46
 -83.00 -29.00  19.99
 -83.00 -28.00  20.75
 -83.00 -27.00  21.84
 -83.00 -26.00  23.29
 -83.00 -25.00  25.10
 -83.00 -24.00  27.18
 -83.00 -23.00  29.39
 -83.00 -22.00  31.53
 -83.00 -21.00  33.39
 -83.00 -20.00  34.76
 -83.00 -19.00  35.52
 -83.00 -18.00  35.59
 -83.00 -17.00  34.99
 -83.00 -16.00  33.84
 -83.00 -15.00  32.30
 -83.00 -14.00  30.57
 -83.00 -13.00  28.84
 -83.00 -12.00  27.26
 -83.00 -11.00  25.93
 -83.00 -10.00  24.87
 -83.00  -9.00  24.06
 -83.00  -8.00  23.41
 -83.00  -7.00  22.82
 -83.00  -6.00  22.20
 -83.00  -5.00  21.50
 -83.00  -4.00  20.68
 -83.00  -3.00  19.77
 -83.00  -2.00  18.83
 -83.00  -1.00  17.94
 -83.00   0.00  17.18
 -83.00   1.00  16.61
 -83.00   2.00  16.26
 -83.00   3.00  16.14
 -83.00   4.00  16.21
 -83.00   5.00  16.42
 -83.00   6.00  16.72
 -83.00   7.00  17.03
 -83.00   8.00  17.34
 -83.00   9.00  17.62
 -83.00  10.00  17.89
 -83.00  11.00  18.16
 -83.00  12.00  18.46
 -83.00  13.00  18.82
 -83.00  14.00  19.26
 -83.00  15.00  19.76
 -83.00  16.00  20.30
 -83.00  17.00  20.84
 -83.00  18.00  21.31
 -83.00  19.00  21.66
 -83.00  20.00  21.86
 -83.00  21.00  21.87
 -83.00  22.00  21.71
 -83.00  23.00  21.38
 -83.00  24.00  20.94
 -83.00  25.00  20.43
 -83.00  26.00  19.91
 -83.00  27.00  19.43
 -82.00 -37.00  17.79
 -82.00 -36.00  17.74
 -82.00 -35.00  17.85
 -82.00 -34.00  18.08
 -82.00 -33.00  18.36
 -82.00 -32.00  18.66
 -82.00 -31.00  18.98
 -82.00 -30.00  19.37
 -82.00 -29.00  19.89
 -82.00 -28.00  20.65
 -82.00 -27.00  21.72
 -82.00 -26.00  23.15
 -82.00 -25.00  24.93
 -82.00 -24.00  26.96
 -82.00 -23.00  29.10
 -82.00 -22.00  31.16
 -82.00 -21.00  32.94
 -82.00 -20.00  34.23
 -82.00 -19.00  34.92
 -82.00 -18.00  34.94
 -82.00 -17.00  34.32
 -82.00 -16.00  33.16
 -82.00 -15.00  31.64
 -82.00 -14.00  29.95
 -82.00 -13.00  28.26
 -82.00 -12.00  26.73
 -82.00 -11.00  25.44
 -82.00 -10.00  24.43
 -82.00  -9.00  23.64
 -82.00  -8.00  23.00
 -82.00  -7.00  22.43
 -82.00  -6.00  21.82
 -82.00  -5.00  21.11
 -82.00  -4.00  20.30
 -82.00  -3.00  19.40
 -82.00  -2.00  18.47
 -82.00  -1.00  17.59
 -82.00   0.00  16.85
 -82.00   1.00  16.30
 -82.00   2.00  15.97
 -82.00   3.00  15.87
 -82.00   4.00  15.97
 -82.00   5.00  16.20
 -82.00   6.00  16.50
 -82.00   7.00  16.83
 -82.00   8.00  17.15
 -82.00   9.00  17.44
 -82.00  10.00  17.70
 -82.00  11.00  17.97
 -82.00  12.00  18.27
 -82.00  13.00  18.63
 -82.00  14.00  19.07
 -82.00  15.00  19.58
 -82.00  16.00  20.12
 -82.00  17.00  20.65
 -82.00  18.00  21.11
 -82.00  19.00  21.46
 -82.00  20.00  21.64
 -82.00  21.00  21.63
 -82.00  22.00  21.43
 -82.00  23.00  21.08
 -82.00  24.00  20.62
 -82.00  25.00  20.10
 -82.00  26.00  19.58
 -82.00  27.00  19.10
 -81.00 -37.00  17.71
 -81.00 -36.00  17.67
 -81.00 -35.00  17.78
 -81.00 -34.00  18.01
 -81.00 -33.00  18.28
 -81.00 -32.00  18.58
 -81.00 -31.00  18.89
 -81.00 -30.00  19.27
 -81.00 -29.00  19.79
 -81.00 -28.00  20.53
 -81.00 -27.00  21.58
 -81.00 -26.00  22.98
 -81.00 -25.00  24.71
 -81.00 -24.00  26.69
 -81.00 -23.00  28.76
 -81.00 -22.00  30.75
 -81.00 -21.00  32.45
 -81.00 -20.00  33.68
 -81.00 -19.00  34.32
 -81.00 -18.00  34.31
 -81.00 -17.00  33.68
 -81.00 -16.00  32.54
 -81.00 -15.00  31.05
 -81.00 -14.00  29.39
 -81.00 -13.00  27.75
 -81.00 -12.00  26.26
 -81.00 -11.00  25.01
 -81.00 -10.00  24.02
 -81.00  -9.00  23.25
 -81.00  -8.00  22.63
 -81.00  -7.00  22.06
 -81.00  -6.00  21.46
 -81.00  -5.00  20.77
 -81.00  -4.00  19.96
 -81.00  -3.00  19.08
 -81.00  -2.00  18.16
 -81.00  -1.00  17.31
 -81.00   0.00  16.58
 -81.00   1.00  16.04
 -81.00   2.00  15.73
 -81.00   3.00  15.65
 -81.00   4.00  15.75
 -81.00   5.00  16.00
 -81.00   6.00  16.31
 -81.00   7.00  16.65
 -81.00   8.00  16.97
 -81.00   9.00  17.25
 -81.00  10.00  17.52
 -81.00  11.00  17.78
 -81.00  12.00  18.08
 -81.00  13.00  18.44
 -81.00  14.00  18.88
 -81.00  15.00  19.39
 -81.00  16.00  19.93
 -81.00  17.00  20.46
 -81.00  18.00  20.92
 -81.00  19.00  21.25
 -81.00  20.00  21.42
 -81.00  21.00  21.39
 -81.00  22.00  21.18
 -81.00  23.00  20.81
 -81.00  24.00  20.33
 -81.00  25.00  19.80
 -81.00  26.00  19.28
 -81.00  27.00  18.80
 -80.00 -37.00  17.65
 -80.00 -36.00  17.60
 -80.00 -35.00  17.71
 -80.00 -34.00  17.93
 -80.00 -33.00  18.20
 -80.00 -32.00  18.49
 -80.00 -31.00  18.80
 -80.00 -30.00  19.17
 -80.00 -29.00  19.67
 -80.00 -28.00  20.40
 -80.00 -27.00  21.43
 -80.00 -26.00  22.79
 -80.00 -25.00  24.46
 -80.00 -24.00  26.38
 -80.00 -23.00  28.38
 -80.00 -22.00  30.30
 -80.00 -21.00  31.94
 -80.00 -20.00  33.12
 -80.00 -19.00  33.72
 -80.00 -18.00  33.70
 -80.00 -17.00  33.08
 -80.00 -16.00  31.97
 -80.00 -15.00  30.51
 -80.00 -14.00  28.89
 -80.00 -13.00  27.28
 -80.00 -12.00  25.83
 -80.00 -11.00  24.61
 -80.00 -10.00  23.64
 -80.00  -9.00  22.89
 -80.00  -8.00  22.28
 -80.00  -7.00  21.72
 -80.00  -6.00  21.13
 -80.00  -5.00  20.46
 -80.00  -4.00  19.67
 -80.00  -3.00  18.80
 -80.00  -2.00  17.91
 -80.00  -1.00  17.07
 -80.00   0.00  16.36
 -80.00   1.00  15.84
 -80.00   2.00  15.54
 -80.00   3.00  15.46
 -80.00   4.00  15.57
